lmbd_ratio,limit_time,el0ps_lmbd,el0ps_time,gurobi_lmbd,gurobi_time,mosek_lmbd,mosek_time,oa_lmbd,oa_time
1.0,3600.0,146.22543905747236,0.09642922600000003,146.22543905747236,3601.6398520469666,146.22543905747236,2715.014234131988,146.22543905747236,0.2661588191986084
0.7943282347242815,3600.0,116.15099487830503,0.607805468,,,116.15099487830503,3605.095861775015,116.15099487830503,2.5647847652435303
0.6309573444801932,3600.0,92.26201472315309,0.4418088960000002,,,,,92.26201472315309,3.9169836044311523
0.5011872336272722,3600.0,73.28632328714785,0.6169896979999998,,,,,73.28632328714785,5.137304067611694
0.3981071705534972,3600.0,58.21339580611316,0.7496945660000001,,,,,58.21339580611316,8.836151123046875
0.31622776601683794,3600.0,46.240543927975764,0.9216262509999997,,,,,46.240543927975764,19.924091577529907
0.25118864315095796,3600.0,36.730169630999576,1.9546234179999997,,,,,36.730169630999576,749.1946494579315
0.19952623149688792,3600.0,29.175810804115304,5.523252511999999,,,,,29.175810804115304,3607.156658411026
0.15848931924611134,3600.0,23.175170292682534,19.469415476,,,,,,
0.12589254117941673,3600.0,18.40869210802113,89.041256211,,,,,,
0.1,3600.0,14.622543905747236,308.673371608,,,,,,
0.07943282347242814,3600.0,11.6150994878305,177.199918894,,,,,,
0.0630957344480193,3600.0,9.226201472315307,79.22452171600003,,,,,,
0.05011872336272722,3600.0,7.328632328714785,429.95632646399997,,,,,,
0.03981071705534971,3600.0,5.821339580611315,905.2843506879999,,,,,,
0.03162277660168379,3600.0,4.624054392797576,232.64663889699978,,,,,,
0.025118864315095794,3600.0,3.673016963099957,515.7786669479997,,,,,,
0.01995262314968879,3600.0,2.91758108041153,2051.9608110369995,,,,,,
0.015848931924611134,3600.0,2.3175170292682536,3600.0420054370006,,,,,,
0.012589254117941668,3600.0,,,,,,,,
0.01,3600.0,,,,,,,,
